"IdAlumno","PromedioAcum","Genero"
"A41187",76.083,"F"
"A41208",82.555,"M"
"A41215",78.613,"M"
"A41219",83.833,"F"
"A41220",81.818,"M"
"A41229",85.586,"M"
"A41236",89.405,"M"
"A41249",80,"F"
"A41271",83.7,"M"
"A41284",70.81,"M"
"A41285",76,"F"
"A41307",57.192,"M"
"A41308",70.9,"M"
"A41323",77.59,"M"
"A41324",88.928,"F"
"A41325",79,"M"
"A41327",83.26,"F"
"A41331",81.075,"F"
"A41333",81.324,"F"
"A41335",87.928,"F"
"A41338",77.96,"M"
"A41340",84.111,"M"
"A41345",85.941,"F"
"A41347",92.365,"F"
"A41349",77.8,"F"
"A41350",86.83,"F"
"A41351",81.236,"F"
"A41359",80.716,"M"
"A41375",95.769,"M"
"A41377",74.202,"M"
"A41383",74.076,"M"
"A41390",82.73,"F"
"A41393",86.909,"F"
"A41395",77.928,"M"
"A41420",94.5,"M"
"A41429",77,"F"
"A41440",85.666,"F"
"A41442",0,"M"
"A41447",76.792,"M"
"A41450",91.64,"F"
"A41452",95.38,"F"
"A41453",90.076,"F"
"A41455",90.785,"M"
"A41457",75.27,"M"
"A41458",84.696,"M"
"A41459",87.933,"F"
"A41464",85.891,"M"
"A41466",82.769,"M"
"A41470",82.714,"F"
"A41476",79.5,"F"
"A41477",86.083,"M"
"A41478",76.466,"M"
"A41480",83.756,"F"
"A41481",79.5,"F"
"A41482",83.84,"M"
"A41484",86.473,"F"
"A41485",81.5,"M"
"A41488",71.952,"M"
"A41489",81.648,"F"
"A41490",91.571,"F"
"A41491",87,"F"
"A41492",88.127,"F"
"A41493",84.625,"M"
"A41495",70.733,"M"
"A41497",89.076,"M"
"A41501",72.094,"F"
"A41512",0,"M"
"A41518",92.26,"M"
"A41521",79.735,"M"
"A41523",82.702,"F"
"A41525",68.2,"M"
"A41527",81.4,"M"
"A41528",77.551,"M"
"A41537",82.153,"M"
"A41539",82.869,"F"
"A41542",88.696,"F"
"A41543",0,"M"
"A41547",72.904,"M"
"A41548",73,"F"
"A41549",83,"F"
"A41554",0,"F"
"A41555",0,"F"
"A41559",84.166,"F"
"A41564",92.89,"F"
"A41567",76.375,"M"
"A41569",0,"M"
"A41571",88.033,"M"
"A41572",0,"M"
"A41573",0,"F"
"A41575",86,"F"
"A41581",77.268,"M"
"A41591",77.017,"M"
"A41594",83.682,"F"
"A41597",82.378,"F"
"A41609",84.473,"M"
"A41616",0,"F"
"A41617",89.26,"F"
"A41618",72.615,"M"
"A41622",79.428,"M"
"A41631",0,"M"
"A41640",87.333,"F"
"A41641",81.978,"F"
"A41642",0,"M"
"A41643",74.108,"F"
"A41645",68.25,"M"
"A41646",84.562,"F"
"A41649",0,"M"
"A41650",79.452,"M"
"A41653",89.15,"M"
"A41657",81.6,"M"
"A41659",78.069,"F"
"A41663",73.46,"F"
"A41664",71.618,"M"
"A41673",78.529,"F"
"A41675",91.142,"M"
"A41676",86.075,"F"
"A41678",0,"M"
"A41679",82.23,"M"
"A41680",0,"M"
"A41682",75,"M"
"A41684",79.769,"M"
"A41685",84.468,"F"
"A41687",79.555,"F"
"A41690",90.285,"M"
"A41694",0,"F"
"A41697",68.625,"M"
"A41698",77.03,"F"
"A41699",0,"F"
"A41702",81.4,"M"
"A41703",0,"F"
"A41705",78.326,"M"
"A41706",0,"F"
"A41707",82.75,"M"
"A41708",0,"F"
"A41709",73.714,"F"
"A41711",78.753,"M"
"A41712",80.125,"M"
"A41718",67.888,"M"
"A41719",45.47,"M"
"A41720",90.913,"F"
"A41725",85.785,"M"
"A41727",74.142,"M"
"A41729",85.1,"F"
"A41731",76.888,"M"
"A41732",84,"F"
"A41733",83.517,"F"
"A41734",0,"M"
"A41735",84.739,"F"
"A41736",94.24,"M"
"A41743",92.266,"M"
"A41744",80,"F"
"A41746",93.64,"F"
"A41747",84.076,"M"
"A41750",98.923,"M"
"A41752",83,"F"
"A41753",89.4,"F"
"A41754",88.892,"F"
"A41755",85.772,"F"
"A41756",84.611,"F"
"A41757",80.641,"M"
"A41761",81.81,"M"
"A41763",77.283,"M"
"A41764",77.272,"M"
"A41766",97.377,"F"
"A41768",80.714,"F"
"A41771",0,"F"
"A41773",69.787,"M"
"A41774",63.687,"F"
"A41775",0,"M"
"A41781",84.791,"F"
"A41782",75.833,"M"
"A41784",0,"F"
"A41785",83.407,"M"
"A41786",76,"M"
"A41791",78.74,"M"
"A41793",0,"M"
"A41798",72.428,"F"
"A41808",81.442,"M"
"A41809",0,"M"
"A41810",89,"F"
"A41811",75.75,"M"
"A41812",0,"F"
"A41813",81.704,"M"
"A41816",89.111,"M"
"A41820",0,"F"
"A41821",77.5,"M"
"A41822",71.622,"M"
"A41823",0,"F"
"A41825",84.638,"M"
"A41826",83.551,"F"
"A41831",93.297,"F"
"A41832",83.733,"M"
"A41833",83.564,"F"
"A41835",88.285,"M"
"A41836",87.351,"F"
"A41837",83.931,"F"
"A41838",85.027,"M"
"A41839",0,"M"
"A41840",77.315,"M"
"A41843",75.803,"M"
"A41844",0,"M"
"A41845",0,"M"
"A41846",0,"M"
"A41847",82.083,"F"
"A41850",84.815,"M"
"A41851",76.363,"M"
"A41854",77.466,"M"
"A41856",89.303,"M"
"A41857",82.134,"F"
"A41858",86.893,"F"
"A41860",84.826,"F"
"A41862",83.975,"M"
"A41863",87.843,"F"
"A41864",72.625,"M"
"A41865",0,"M"
"A41867",75.536,"M"
"A41868",79.309,"F"
"A41869",87.357,"F"
"A41872",93.575,"F"
"A41874",0,"M"
"A41875",75,"M"
"A41876",90.031,"M"
"A41878",0,"F"
"A41879",80.09,"M"
"A41880",74.538,"M"
"A41881",85.375,"F"
"A41883",84.204,"F"
"A41884",82.3,"M"
"A41885",90.571,"F"
"A41886",87.609,"F"
"A41888",0,"M"
"A41889",84.041,"F"
"A41890",81.416,"F"
"A41891",82.062,"M"
"A41893",84.666,"M"
"A41895",0,"M"
"A41896",80.153,"M"
"A41898",82.125,"M"
"A41899",76.953,"M"
"A41900",90.2,"F"
"A41901",80.081,"M"
"A41904",78.571,"F"
"A41908",84.923,"F"
"A41910",82.745,"M"
"A41912",74.533,"M"
"A41913",75.142,"F"
"A41916",78.694,"F"
"A41917",74.294,"M"
"A41918",77.5,"M"
"A41919",81.769,"M"
"A41920",84.553,"M"
"A41923",86.153,"F"
"A41927",89,"F"
"A41930",82,"F"
"A41931",89.28,"F"
"A41932",85.937,"M"
"A41937",79.095,"M"
"A41940",86.461,"M"
"A41941",0,"F"
"A41942",83.047,"F"
"A41944",82.62,"M"
"A41945",0,"F"
"A41948",82.2,"M"
"A41950",84.28,"F"
"A41952",93.729,"F"
"A41953",88.44,"F"
"A41954",0,"M"
"A41955",86.97,"M"
"A41956",77.642,"F"
"A41957",87.809,"M"
"A41958",0,"M"
"A41962",72.717,"M"
"A41967",92.682,"M"
"A41969",86.653,"M"
"A41970",0,"M"
"A41971",90.875,"F"
"A41972",81.192,"M"
"A41973",80.357,"F"
"A41975",87.703,"M"
"A41976",90.038,"F"
"A41978",74,"M"
"A41981",88.586,"M"
"A41982",0,"M"
"A41984",81.666,"M"
"A41985",0,"F"
"A41986",0,"M"
"A41987",0,"F"
"A41988",88,"M"
"A41989",90.833,"F"
"A41990",85.235,"F"
"A41991",94.083,"F"
"A41992",87.058,"F"
"A41993",0,"F"
"A41995",68.777,"M"
"A41997",79.73,"M"
"A42000",77.047,"M"
"A42001",0,"M"
"A42003",82.153,"F"
"A42004",0,"F"
"A42005",87.09,"F"
"A42006",82.52,"F"
"A42011",81.933,"M"
"A42014",85.84,"F"
"A42015",90.324,"M"
"A42016",94.846,"F"
"A42017",81.454,"F"
"A42018",72.666,"M"
"A42020",77.428,"M"
"A42026",78.48,"M"
"A42034",0,"M"
"A42370",76.95,"M"
"A42506",85.901,"M"
"A42537",72.102,"M"
"A42541",79.366,"M"
"A42603",75.312,"M"
"A43885",72.109,"M"
"A43912",75.736,"M"
"A43931",74.533,"M"
"A43932",68.632,"F"
"A43953",81.208,"F"
"A43954",76.346,"M"
"A43959",87.913,"M"
"A43962",82.048,"M"
"A43965",88,"F"
"A43971",74.72,"M"
"A43991",81.305,"M"
"A43996",78.573,"M"
"A43997",76.344,"M"
"A44009",72.245,"M"
"A44014",81.648,"F"
"A44023",81.769,"F"
"A44030",88.641,"M"
"A44033",73.022,"F"
"A44034",93.367,"F"
"A44035",73.56,"M"
"A44037",92.428,"M"
"A44040",85.369,"F"
"A44042",85.916,"M"
"A44045",75.89,"M"
"A44046",82.346,"F"
"A44047",84.698,"M"
"A44048",54.666,"M"
"A44052",79.387,"M"
"A44063",82.132,"M"
"A44067",81.369,"F"
"A44070",90.736,"F"
"A44074",90.365,"M"
"A44078",79.754,"F"
"A44082",78.942,"F"
"A44083",82.863,"M"
"A44088",84.75,"M"
"A44090",86.744,"F"
"A44093",76.111,"M"
"A44094",82.616,"F"
"A44095",82.727,"F"
"A44102",86.528,"F"
"A44103",82.24,"M"
"A44105",81.25,"M"
"A44108",83.043,"M"
"A44110",87.882,"F"
"A44112",78.882,"M"
"A44122",88.325,"M"
"A44125",77.466,"F"
"A44127",89.108,"M"
"A44128",78.795,"F"
"A44133",99.615,"M"
"A44137",83.612,"F"
"A44141",71.837,"M"
"A44142",86.562,"M"
"A44145",81.53,"M"
"A44146",79.692,"M"
"A44148",91.36,"F"
"A44150",89.487,"F"
"A44151",85.17,"F"
"A44152",83.122,"F"
"A44153",81.577,"F"
"A44157",88.472,"F"
"A44159",83.27,"F"
"A44160",82.629,"F"
"A44161",84.833,"M"
"A44162",81.458,"F"
"A44163",84.121,"M"
"A44164",84.3,"M"
"A44165",86.642,"F"
"A44166",82.536,"M"
"A44167",88,"M"
"A44168",78.607,"M"
"A44169",89.837,"M"
"A44365",80.86,"F"
"A44535",81.594,"F"
"A44539",79.968,"M"
"A44671",82.133,"F"
"A44691",79.711,"F"
"A44692",79.583,"F"
"A44694",81.789,"M"
"A44696",82.019,"M"
"A44700",78.83,"M"
"A44705",75.803,"M"
"A44708",78.568,"M"
"A44714",93.418,"F"
"A44720",92.8,"F"
"A44722",76.762,"M"
"A44724",80.408,"F"
"A44728",76.714,"M"
"A44731",90.647,"F"
"A44732",81.022,"M"
"A44734",84.795,"F"
"A44737",85.942,"F"
"A44738",62.95,"M"
"A44739",89,"F"
"A44742",85.629,"M"
"A44743",79.127,"M"
"A44747",90.075,"F"
"A44752",92.956,"F"
"A44754",81.315,"F"
"A44755",75.021,"M"
"A44760",87.187,"M"
"A44763",95.742,"F"
"A44765",94.06,"F"
"A44766",75.322,"F"
"A44768",89.142,"F"
"A44769",83.571,"F"
"A44772",92.52,"M"
"A44774",84.388,"F"
"A44776",89.054,"F"
"A44777",92,"M"
"A44783",89.2,"F"
"A44785",89.783,"F"
"A44787",88.756,"F"
"A44788",88.25,"M"
"A44789",64.035,"M"
"A44792",88.384,"M"
"A44793",58.55,"F"
"A44794",77.769,"F"
"A44796",86.68,"F"
"A44798",95.096,"M"
"A44799",85.777,"F"
"A44801",88.75,"M"
"A44803",86.928,"F"
"A44805",83.777,"M"
"A44807",89.222,"F"
"A44808",82.423,"M"
"A44809",83.8,"M"
"A44810",82.333,"M"
"A44812",83.68,"M"
"A44813",91.074,"M"
"A44814",83.518,"M"
"A44816",84.333,"M"
"A44817",77.466,"F"
"A44819",86.666,"F"
"A44820",88.6,"F"
"A44821",78.125,"M"
"A44827",90.833,"M"
"A44829",79.636,"M"
"A44830",96.375,"M"
"A44832",92.153,"F"
"A44836",77.25,"M"
"A44837",80.222,"M"
"A44840",0,"M"
"A44841",96.466,"M"
"A44842",86.785,"F"
"A44843",81.227,"M"
"A44844",82.166,"M"
"A44846",0,"F"
"A44847",0,"F"
"A45108",83.838,"F"
"A45109",89.289,"F"
"A45110",88.948,"F"
"A45116",92.151,"M"
"A45117",84.972,"M"
"A45120",77.125,"M"
"A45122",77.56,"M"
"A45123",84.689,"M"
"A45126",88.837,"F"
"A45128",75.642,"M"
"A45133",88.514,"F"
"A45134",74.111,"M"
"A45135",89.181,"F"
"A45136",89.555,"M"
"A45137",76.852,"M"
"A45139",84,"M"
"A45140",89.736,"F"
"A45143",92.68,"M"
"A45144",81.1,"M"
"A45146",90.071,"M"
"A45148",81.357,"F"
"A45149",88.043,"F"
"A45150",87.571,"M"
"A45151",81.68,"M"
"A45152",90.153,"M"
"A45153",86.727,"F"
"A45155",95.083,"F"
"A45156",84.217,"F"
"A45160",91.368,"F"
"A45170",82.25,"M"
"A45171",80.307,"M"
"A45173",78.692,"M"
"A45174",77.375,"F"
"A45177",78.13,"M"
"A45180",75,"M"
"A45182",81.083,"M"
"A45183",97.307,"M"
"A45187",91.571,"F"
"A45188",92,"F"
"A45189",88.833,"F"
"A45191",77.363,"M"
"A45192",0,"M"
"A45193",79.416,"M"
"A45194",82.166,"M"
"A45198",89.6,"F"
"A45201",86.916,"M"
"A45202",86.333,"F"
"A45203",66.727,"M"
"A45205",0,"F"
"A45208",0,"M"
"A45210",0,"M"
"A45211",0,"M"
"A45212",0,"F"
"A45217",0,"M"
"A45218",0,"F"
"A45337",64.861,"M"
"A46725",83.34,"M"
"A47680",81.676,"M"
"A48268",76.309,"F"
"A50633",75.064,"M"
"A51748",79.568,"M"
"A52624",73.72,"M"
"A52711",81.328,"M"
"A52995",73.318,"M"
"A54058",73.25,"M"
"A56160",83.603,"M"
"A56596",77,"M"
"A57246",74.24,"M"
"A57262",89.192,"M"
"A57459",75.924,"M"
"A57680",75.833,"F"
"A57715",82.629,"M"
"A57795",69.452,"M"
"A57968",73.529,"M"
"A58083",68.173,"F"
"A58199",72.135,"M"
"A58434",80.279,"M"
"A58620",86.153,"M"
"A58947",73.325,"M"
"A59077",81.528,"F"
"A59125",78.814,"M"
"A59421",74.958,"M"
"A59438",77.277,"M"
"A59536",78.441,"M"
"A59649",72.873,"M"
"A59650",72.211,"M"
"A59705",84.43,"M"
"A59755",80.737,"F"
"A59768",65.106,"M"
"A59809",78.171,"M"
"A59826",75.5,"F"
"A59913",70.547,"M"
"A59932",82.622,"M"
"A60034",73.753,"M"
"A60124",80.328,"M"
"A60145",75.615,"M"
"A60179",69.893,"M"
"A60212",67.76,"M"
"A60306",76.097,"F"
"A60374",78.246,"M"
"A60427",79.07,"F"
"A60437",79.448,"M"
"A60467",71.032,"M"
"A60493",75.613,"M"
"A60528",81.949,"M"
"A60530",73.323,"M"
"A60597",70.432,"M"
"A60606",69.578,"F"
"A60609",80.5,"M"
"A60649",73.028,"M"
"A60671",65.63,"F"
"A60765",78.381,"F"
"A60769",66.955,"M"
"A60904",76.18,"F"
"A60934",81.517,"F"
"A60941",69.157,"F"
"A61040",72.7,"M"
"A61074",63.678,"M"
"A61126",77.475,"M"
"A61151",73.075,"F"
"A61212",81.415,"M"
"A61218",81.791,"M"
"A61224",75.845,"F"
"A61271",75.492,"F"
"A61276",71.225,"M"
"A61295",77.015,"M"
"A61314",70.217,"M"
"A61360",76.826,"M"
"A61383",67.166,"M"
"A61386",75.82,"M"
"A61388",74.87,"F"
"A61564",75.596,"F"
"A61570",85.593,"F"
"A61596",72.967,"M"
"A61709",79.394,"M"
"A61779",78.492,"F"
"A61838",74.057,"F"
"A61840",82.58,"M"
"A61886",79.725,"F"
"A61893",85.083,"M"
"A61901",73.985,"F"
"A61909",73.864,"M"
"A61939",69.265,"M"
"A61952",80.721,"F"
"A62010",82.094,"M"
"A62012",74.166,"M"
"A62017",76.608,"M"
"A62125",69.029,"M"
"A62238",82.178,"M"
"A62240",82.028,"M"
"A62290",73.537,"F"
"A62330",75.911,"M"
"A62418",72.845,"M"
"A62423",75.919,"M"
"A62476",83.46,"F"
"A62480",80.523,"M"
"A62496",84.238,"M"
"A62508",80.318,"M"
"A62516",76.732,"M"
"A62530",85.79,"F"
"A62557",74.738,"F"
"A62581",80.897,"F"
"A62623",78.768,"F"
"A62632",78.771,"M"
"A62642",75.209,"M"
"A62666",75.333,"M"
"A62684",77.181,"M"
"A62765",77.105,"M"
"A62771",78.016,"M"
"A62772",76.492,"M"
"A62816",77.813,"F"
"A62838",74.857,"M"
"A62848",73.753,"M"
"A62897",70.925,"M"
"A62901",78.862,"M"
"A62917",72.757,"M"
"A62918",78.228,"M"
"A62921",69.934,"M"
"A62924",75.764,"F"
"A62935",77.971,"M"
"A62944",81.295,"M"
"A62946",80.421,"M"
"A62948",80.283,"F"
"A62970",76.937,"M"
"A62973",79.246,"M"
"A62979",90,"F"
"A62980",83.26,"M"
"A62981",85.16,"M"
"A62998",76.472,"M"
"A63002",75.541,"M"
"A63008",67.644,"M"
"A63016",78.079,"M"
"A63040",91.231,"M"
"A63078",77.403,"M"
"A63124",75.871,"M"
"A63150",87.719,"F"
"A63172",76.057,"M"
"A63182",76.814,"M"
"A63200",71.097,"M"
"A63224",73.757,"F"
"A63231",72.781,"M"
"A63244",77.166,"M"
"A63252",81.126,"M"
"A63254",75.78,"M"
"A63257",76.115,"M"
"A63263",80.169,"M"
"A63266",81.94,"M"
"A63274",74.573,"M"
"A63285",75.61,"M"
"A63295",80.684,"M"
"A63299",71.612,"M"
"A63319",79.689,"M"
"A63330",73.132,"M"
"A63377",82.196,"F"
"A63386",67.88,"M"
"A63406",77.222,"M"
"A63449",71.021,"M"
"A63453",72.5,"M"
"A63457",76.566,"M"
"A63464",82.918,"F"
"A63470",75.093,"M"
"A63471",70.549,"M"
"A63476",75.895,"M"
"A63486",81.765,"M"
"A63489",70,"M"
"A63490",75.067,"F"
"A63495",73.441,"M"
"A63513",75.594,"M"
"A63519",78.272,"M"
"A63520",75.727,"M"
"A63563",72.35,"M"
"A63582",76.507,"F"
"A63587",67.866,"F"
"A63596",74.841,"M"
"A63634",74.898,"M"
"A63644",67.88,"M"
"A63654",72.629,"M"
"A63662",81.982,"F"
"A63666",68.75,"M"
"A63670",83.068,"M"
"A63680",77.203,"M"
"A63688",80.383,"M"
"A63695",76.375,"F"
"A63700",78.328,"M"
"A63718",71.044,"M"
"A63743",80.409,"M"
"A63751",77.079,"M"
"A63756",70,"M"
"A63758",74.833,"M"
"A63761",75.687,"M"
"A63768",72.846,"M"
"A63895",73.358,"M"
"A63949",73.985,"M"
"A63951",72.791,"M"
"A63954",79.887,"M"
"A63957",73.455,"M"
"A63958",79.238,"F"
"A63963",68.446,"M"
"A63967",75.432,"M"
"A63974",79.246,"F"
"A63987",81.955,"M"
"A64045",73.351,"F"
"A64047",71.636,"M"
"A64049",78.806,"F"
"A64052",69.36,"M"
"A64060",71.354,"M"
"A64083",82.136,"M"
"A64086",75.984,"M"
"A64089",74.897,"M"
"A64090",74.561,"M"
"A64094",76.367,"M"
"A64098",81.765,"M"
"A64152",74.527,"M"
"A64174",83.369,"M"
"A64182",80.337,"M"
"A64185",84.95,"F"
"A64186",78.293,"M"
"A64196",72.659,"M"
"A64198",76.588,"M"
"A64211",79.896,"M"
"A64212",84.29,"M"
"A64216",75.092,"M"
"A64219",90,"F"
"A64230",67.488,"M"
"A64231",94.475,"M"
"A64232",81.854,"M"
"A64233",76.672,"M"
"A64237",84.807,"F"
"A64248",82.87,"M"
"A64252",81.569,"F"
"A64262",82.375,"F"
"A64276",96.147,"M"
"A64284",87.4,"M"
"A64289",68.865,"M"
"A64296",80.474,"M"
"A64298",78.75,"M"
"A64301",81.803,"F"
"A64304",82.607,"M"
"A64305",84.458,"M"
"A64306",82.018,"M"
"A64308",93.362,"F"
"A64310",76.238,"M"
"A64312",72.557,"F"
"A64317",78.76,"M"
"A64320",82.531,"M"
"A64321",75.96,"M"
"A64324",81.333,"F"
"A64329",83.288,"F"
"A64418",79.431,"M"
"A64419",79.548,"M"
"A64422",93.117,"M"
"A64424",68.857,"M"
"A64430",71.948,"F"
"A64445",71.88,"M"
"A64450",77.586,"M"
"A64455",81.086,"F"
"A64456",74.224,"M"
"A64458",74.875,"M"
"A64459",79.32,"M"
"A64474",83.571,"M"
"A64481",86.581,"M"
"A64493",80.2,"M"
"A64498",84.796,"M"
"A64512",75.843,"M"
"A64515",67.88,"M"
"A64521",88.25,"F"
"A64544",71.525,"M"
"A64546",72.603,"M"
"A64584",77.366,"M"
"A64593",76.126,"M"
"A64662",77.846,"M"
"A64668",79.237,"M"
"A64672",78.131,"M"
"A64679",86.803,"M"
"A64731",70.581,"M"
"A64744",71,"M"
"A64749",76.573,"M"
"A64758",76.104,"M"
"A64759",74.14,"M"
"A64783",78.485,"M"
"A64792",82.857,"M"
"A64803",81.065,"M"
"A64804",74.622,"M"
"A64806",81.177,"M"
"A64808",83.566,"F"
"A64810",84.803,"F"
"A64815",86.383,"F"
"A64827",86.604,"M"
"A64828",81.34,"F"
"A64847",76,"M"
"A64850",88.191,"M"
"A64881",69.413,"M"
"A64887",80.015,"M"
"A64893",79.963,"M"
"A64897",78.706,"M"
"A64898",78.806,"F"
"A64899",84.689,"M"
"A64914",90.396,"F"
"A64919",75.933,"M"
"A64920",74.961,"M"
"A64924",86,"M"
"A64925",75.147,"M"
"A64929",79,"M"
"A64931",77.145,"M"
"A64932",75.24,"M"
"A64934",79.74,"M"
"A64936",81.254,"F"
"A64937",86.867,"F"
"A64951",80.683,"F"
"A64954",90.203,"M"
"A64956",90.098,"M"
"A64957",83.509,"M"
"A64958",89.238,"F"
"A64966",83.5,"M"
"A64974",78.098,"F"
"A64975",81.755,"M"
"A64980",69.615,"M"
"A64982",86.833,"F"
"A64983",88.163,"M"
"A64988",95.166,"M"
"A64997",88.541,"F"
"A65000",79.14,"M"
"A65006",83.492,"M"
"A65012",78.209,"M"
"A65013",89.687,"M"
"A65019",78.592,"M"
"A65024",81.534,"M"
"A65035",88.518,"F"
"A65037",88.745,"M"
"A65038",93.316,"F"
"A65040",81.234,"M"
"A65042",87.623,"F"
"A65045",75.698,"M"
"A65048",81.076,"F"
"A65053",80.776,"M"
"A65061",85.792,"M"
"A65066",77.83,"M"
"A65068",82.145,"F"
"A65070",82,"F"
"A65074",82.296,"F"
"A65075",71.838,"F"
"A65077",76.346,"M"
"A65078",84.85,"M"
"A65081",88.29,"F"
"A65082",67.061,"M"
"A65085",78.75,"M"
"A65089",81.29,"M"
"A65090",75.755,"M"
"A65092",75.074,"F"
"A65095",78.571,"F"
"A65106",81.384,"M"
"A65124",78.944,"F"
"A65125",77.754,"F"
"A65126",70.444,"M"
"A65128",73.379,"M"
"A65131",80.561,"M"
"A65137",85.631,"F"
"A65142",61.428,"M"
"A65146",81.629,"M"
"A65154",85.224,"M"
"A65164",84.549,"M"
"A65165",95.519,"M"
"A65167",83.982,"M"
"A65173",86.462,"M"
"A65174",81.148,"M"
"A65176",75.37,"M"
"A65180",79.532,"M"
"A65181",84.031,"M"
"A65182",81.163,"F"
"A65184",72.083,"M"
"A65192",81.76,"F"
"A65195",87.298,"M"
"A65196",93.84,"F"
"A65202",69.063,"M"
"A65203",80.642,"M"
"A65206",86.25,"M"
"A65208",86.5,"M"
"A65209",76.806,"M"
"A65211",86.207,"F"
"A65213",85.051,"M"
"A65217",80.76,"M"
"A65218",85.6,"M"
"A65220",76.696,"M"
"A65223",80.288,"M"
"A65225",83.811,"M"
"A65231",93.739,"M"
"A65232",77.596,"M"
"A65240",83.557,"F"
"A65243",73.174,"M"
"A65247",81.692,"F"
"A65253",89.91,"F"
"A65258",78.491,"M"
"A65261",84.338,"F"
"A65263",80.127,"M"
"A65264",89.89,"F"
"A65285",86.036,"M"
"A65308",80.02,"F"
"A65329",78.384,"M"
"A65330",82.648,"M"
"A65342",83.803,"M"
"A65354",85.633,"M"
"A65368",85.31,"M"
"A65378",77.714,"F"
"A65384",82.268,"M"
"A65396",86.51,"F"
"A65399",81.686,"F"
"A65409",76.45,"M"
"A65410",73.117,"M"
"A65411",78.393,"M"
"A65413",82.721,"M"
"A65419",76.515,"M"
"A65423",84.228,"F"
"A65430",80.462,"F"
"A65432",85.25,"M"
"A65437",82.587,"F"
"A65438",71.235,"M"
"A65439",70.583,"M"
"A65440",75.106,"M"
"A65446",71.203,"M"
"A65448",84.839,"M"
"A65449",75.86,"F"
"A65451",91.196,"F"
"A65452",71.948,"M"
"A65458",84.555,"F"
"A65483",78.714,"M"
"A65484",81.043,"F"
"A65485",75.471,"M"
"A65486",87.932,"M"
"A65490",82.22,"F"
"A65494",78.453,"M"
"A65497",74.606,"M"
"A65498",77.68,"M"
"A65507",90.809,"M"
"A65524",80.81,"M"
"A65525",78.551,"M"
"A65527",88.843,"M"
"A65529",85.472,"F"
"A65539",78.943,"M"
"A65549",75.836,"M"
"A65552",70.965,"M"
"A65553",81.255,"F"
"A65557",76.409,"M"
"A65558",80.222,"M"
"A65570",77.28,"M"
"A65571",84,"F"
"A65572",80.372,"M"
"A65573",71.382,"F"
"A65580",85.942,"M"
"A65581",79.491,"M"
"A65585",79.583,"M"
"A65588",76.78,"M"
"A65590",69.315,"M"
"A65592",75.068,"M"
"A65594",86.269,"M"
"A65603",77.188,"M"
"A65604",62.487,"M"
"A65612",86.396,"F"
"A65614",77.137,"M"
"A65616",73.98,"F"
"A65619",74.132,"M"
"A65632",85.586,"F"
"A65634",83.682,"M"
"A65643",81.283,"M"
"A65648",81.938,"F"
"A65654",94.818,"M"
"A65661",86.859,"F"
"A65668",86.886,"F"
"A65674",69.793,"F"
"A65677",77.569,"M"
"A65678",81.24,"F"
"A65680",79.74,"M"
"A65691",68.666,"F"
"A65694",69.857,"F"
"A65696",81.912,"F"
"A65726",83.305,"F"
"A65736",70.586,"M"
"A65747",73.127,"M"
"A65763",86.166,"M"
"A65769",80.057,"M"
"A65770",93.117,"M"
"A65789",73.936,"M"
"A65792",90.61,"F"
"A65795",78.215,"M"
"A65798",79.523,"M"
"A65799",87.424,"M"
"A65821",85.66,"M"
"A65881",80.865,"F"
"A65888",77.976,"M"
"A65890",83.254,"F"
"A65893",90.96,"M"
"A65894",83,"M"
"A65901",62.92,"M"
"A65904",72.294,"M"
"A65911",69.363,"M"
"A65916",74.912,"F"
"A65921",75.444,"F"
"A65924",71.829,"M"
"A65925",77.5,"M"
"A65931",78.316,"F"
"A65933",85.967,"F"
"A65937",70.982,"M"
"A65939",82.375,"F"
"A65944",74.677,"M"
"A65947",81.771,"F"
"A65948",87.5,"F"
"A65957",82.772,"M"
"A65958",85.033,"M"
"A65963",74.228,"M"
"A65965",78.59,"M"
"A65969",81.207,"M"
"A65971",95.219,"M"
"A65973",77.18,"M"
"A65985",80.846,"M"
"A65987",87.604,"M"
"A65989",78.651,"M"
"A65992",70.327,"F"
"A65996",86.16,"M"
"A66000",79.979,"M"
"A66004",76.685,"F"
"A66005",76.948,"M"
"A66009",84.3,"F"
"A66013",89.312,"M"
"A66017",89.927,"M"
"A66033",79.75,"F"
"A66040",77.053,"M"
"A66042",78.285,"F"
"A66046",83.222,"M"
"A66059",73.68,"M"
"A66065",79.15,"M"
"A66080",73.964,"M"
"A66088",84.114,"M"
"A66089",67,"F"
"A66093",74.148,"M"
"A66099",77.111,"M"
"A66100",89.693,"M"
"A66109",90.153,"F"
"A66110",85.037,"F"
"A66117",77.767,"M"
"A66185",73.898,"M"
"A66188",82.163,"F"
"A66190",82.017,"M"
"A66191",73.285,"M"
"A66194",75.632,"M"
"A66197",74.615,"M"
"A66213",77.343,"M"
"A66216",80.346,"M"
"A66222",77.688,"F"
"A66223",87.21,"M"
"A66227",83.475,"M"
"A66254",73.5,"M"
"A66256",84.192,"M"
"A66258",79.111,"M"
"A66264",78.655,"M"
"A66265",71.702,"F"
"A66266",87.62,"M"
"A66270",81.924,"M"
"A66271",74.309,"M"
"A66276",77.51,"M"
"A66293",71.77,"F"
"A66294",74.963,"M"
"A66295",77.951,"M"
"A66299",74.854,"M"
"A66310",78.474,"M"
"A66345",84.592,"F"
"A66369",71.585,"F"
